author_username,baseline_index,created_at,url,nitter_url,replies,reposts,quotes,likes,views,weighted_engagement,description
superJinee,5,"Apr 4, 2026 · 5:35 AM UTC",https://x.com/superJinee/status/2040302328637436396,https://nitter.tiekoetter.com/superJinee/status/2040302328637436396#m,4,0,0,5,57,9,"For me, karaoke starting early in the morning! I want to sleep more in the morning, but I always wake up early to listen to karaoke on Friday. I think it's so great to welcome the morning refreshingly and sweetly while listening to good songs. @ritualfnd @ritualnet_korea @ritualnet @niraj @joshsimenhoff @Jez_Cryptoz @mongdiny7"
superJinee,6,"Apr 2, 2026 · 7:50 AM UTC",https://x.com/superJinee/status/2039611468589539350,https://nitter.tiekoetter.com/superJinee/status/2039611468589539350#m,20,1,0,23,502,44,"Rialo 어나운스를 통해 임계치 시스템(Threshold Systems)이 어떻게 암호화 작업 실행 시 참여자들의 정족수(Quorum)를 요구함으로써 단일 장애점(Single Points of Failure)을 제거하는지, 다섯가지 기술을 공개한다고 했는데 그중 첫번쨰인 DKG(Distributed Key Generation, 분산 키 생성)에 대해 설명해 볼께요 @RialoHQ 1. DKG(분산 키 생성)란 무엇인가요? 보통의 암호화 방식은 한 사람이 비밀번호(비공개 키)를 관리합니다. 하지만 그 사람이 비밀번호를 잃어버리거나 해킹당하면 모든 것이 끝납니다. DKG는 이 비밀번호를 여러 조각으로 나누어 여러 사람이 나누어 갖게 하는 기술입니다. 특징: 누구도 전체 비밀번호를 알 수 없습니다. 장점: 몇 명의 관리자가 자리를 비우거나 공격을 받아도, 나머지 사람들이 힘을 합치면 안전하게 시스템을 운영할 수 있습니다. 2. Rialo DKG 튜토리얼의 핵심 내용 이 페이지는 Rialo 네트워크에서 이 복잡한 기술이 어떻게 실제로 작동하는지 단계별로 보여줍니다. 임계값 암호화(Threshold Cryptography): 예를 들어, 10명의 관리자 중 7명이 동의해야만 문이 열리는 금고같은 시스템을 만드는 법을 배웁니다. 비밀 공유(Secret Sharing): 하나의 비밀 키를 여러 노드(컴퓨터)에 안전하게 배분하는 과정을 시뮬레이션합니다. 상호작용 및 시뮬레이션: 이론만 설명하는 것이 아니라, 사용자가 직접 노드들이 어떻게 소통하며 키 조각을 생성하는지 시각적으로 확인할 수 있는 인터랙티브한 도구를 제공합니다. 3. 왜 이 기술이 중요한가요? (활용 사례) Rialo는 현실 세계와 연결된 블록체인을 지향합니다. DKG는 다음과 같은 곳에 쓰입니다. 지갑 복구: 내 개인 키를 잃어버려도, 분산 보관된 조각들을 통해 안전하게 복구할 수 있습니다 (시드 구문이 필요 없는 지갑). 보안 강화: 특정 관리자가 배신하거나 해킹당해도 전체 시스템은 안전하게 유지됩니다. 프라이버시 보호: 데이터를 암호화하여 저장하되, 허가된 사람들의 합의가 있을 때만 데이터를 확인할 수 있게 합니다. 요약 이를 설명한 튜토리얼은 어떻게 하면 한 명의 관리자에게 의존하지 않고, 여러 명이 안전하게 권한을 나누어 가지면서도 강력한 보안을 유지할 수 있는가?에 대한 기술적인 해답을 초보자도 이해할 수 있게 시각적으로 풀어낸 가이드입니다. Rialo 생태계에서 보안과 개인정보 보호가 어떻게 기술적으로 구현되는지 궁금하시다면 직접 읽어보시는것도 좋을것 같아요 @RialoKorea @silverwave1000"
superJinee,7,"Apr 2, 2026 · 7:23 AM UTC",https://x.com/superJinee/status/2039604523975504048,https://nitter.tiekoetter.com/superJinee/status/2039604523975504048#m,13,0,0,17,170,30,Wednesday is Busking Day with @Yaneul2ee. How can she sing Japanese songs so well? Shall I ask for a Spanish song next time? @ritualnet @ritualfnd @joshsimenhoff @mongdiny7 @Jez_Cryptoz @ritualnet_korea
superJinee,8,"Apr 2, 2026 · 12:25 AM UTC",https://x.com/superJinee/status/2039499427207848173,https://nitter.tiekoetter.com/superJinee/status/2039499427207848173#m,0,0,0,2,7,2,중간중간 퀴즈도 있어요
superJinee,9,"Apr 2, 2026 · 12:21 AM UTC",https://x.com/superJinee/status/2039498482264752483,https://nitter.tiekoetter.com/superJinee/status/2039498482264752483#m,0,0,0,2,9,2,신작 못참지!! 나도 이런 재주 있었으면..
superJinee,10,"Apr 2, 2026 · 12:17 AM UTC",https://x.com/superJinee/status/2039497402457952334,https://nitter.tiekoetter.com/superJinee/status/2039497402457952334#m,0,0,0,2,14,2,"ㅇㅇ 모이는 아트능력자, 바당님은 코딩능력자!!"
surmiao,1,"Apr 14, 2026 · 2:27 PM UTC",https://x.com/surmiao/status/2044059869444223165,https://nitter.tiekoetter.com/surmiao/status/2044059869444223165#m,6,0,0,18,820,24,最近春雨绵绵 一直下不停，已经好久没见到太阳了 希望快点停雨😭 我想出去玩！！ rocky 也想！！ @SeismicSys @lyronctk @xealistt @NoxxW3 @heathcliff_eth @nanajiang8888
surmiao,2,"Apr 9, 2026 · 3:42 PM UTC",https://x.com/surmiao/status/2042266979336442279,https://nitter.tiekoetter.com/surmiao/status/2042266979336442279#m,2,0,0,9,753,11,不过春天也是一场好风景 雨过天晴，春风悠然吹过 人生也会有春夏秋冬 但是希望所处的每个季节都灿烂！ @SeismicSys @lyronctk @xealistt @NoxxW3 @heathcliff_eth @nanajiang8888
surmiao,3,"Apr 8, 2026 · 2:23 PM UTC",https://x.com/surmiao/status/2041884576696692955,https://nitter.tiekoetter.com/surmiao/status/2041884576696692955#m,7,0,0,15,762,22,春天来了，夏天还会远么 我最喜欢的就是夏天的傍晚 晚风习习的感觉 跟rokyc一起，享受惬意的时光吧 @SeismicSys @lyronctk @xealistt @NoxxW3 @heathcliff_eth @nanajiang8888
surmiao,4,"Apr 6, 2026 · 1:40 PM UTC",https://x.com/surmiao/status/2041149072174891027,https://nitter.tiekoetter.com/surmiao/status/2041149072174891027#m,0,0,0,2,61,2,art proof
surmiao,5,"Apr 6, 2026 · 1:40 PM UTC",https://x.com/surmiao/status/2041149067087233117,https://nitter.tiekoetter.com/surmiao/status/2041149067087233117#m,5,0,0,14,764,19,这两天清明节 昨天去扫墓了 有感而画 死亡并不是真正的离别，遗忘才是！ @SeismicSys @lyronctk @xealistt @NoxxW3 @heathcliff_eth @nanajiang8888
surmiao,6,"Apr 1, 2026 · 3:10 PM UTC",https://x.com/surmiao/status/2039359829589000539,https://nitter.tiekoetter.com/surmiao/status/2039359829589000539#m,4,0,0,10,739,14,谁说站在光里的才算英雄 我们rokyc就是黑暗里的英雄！！ 自带bgm和火焰的rokyc！！ @SeismicSys @lyronctk @xealistt @NoxxW3 @heathcliff_eth @nanajiang8888
surmiao,7,"Mar 29, 2026 · 1:11 PM UTC",https://x.com/surmiao/status/2038242647387828657,https://nitter.tiekoetter.com/surmiao/status/2038242647387828657#m,0,0,0,3,71,3,art proof
surmiao,8,"Mar 29, 2026 · 1:11 PM UTC",https://x.com/surmiao/status/2038242642979696721,https://nitter.tiekoetter.com/surmiao/status/2038242642979696721#m,9,0,0,29,929,38,不要恐惧黑暗 rocky 会带来阳光和花朵 一切都是最好的安排！ @SeismicSys @lyronctk @xealistt @NoxxW3 @heathcliff_eth @nanajiang8888
surmiao,9,"Mar 26, 2026 · 4:42 PM UTC",https://x.com/surmiao/status/2037208464125198546,https://nitter.tiekoetter.com/surmiao/status/2037208464125198546#m,0,0,0,2,23,2,😍太酷了
surmiao,10,"Mar 24, 2026 · 12:14 PM UTC",https://x.com/surmiao/status/2036416478854144046,https://nitter.tiekoetter.com/surmiao/status/2036416478854144046#m,6,0,0,26,837,32,rocky 从天而降 来到你身边 @SeismicSys @lyronctk @xealistt @NoxxW3 @heathcliff_eth @nanajiang8888
technicalakash0,1,"Dec 18, 2025 · 1:25 PM UTC",https://x.com/technicalakash0/status/2001644961595605253,https://nitter.tiekoetter.com/technicalakash0/status/2001644961595605253#m,0,0,0,1,95,1,"🎄🎨 Codex Christmas Quest — Cartoon Edition Codex stands out by staying neutral in the stablecoin world, enabling seamless on-chain FX while bridging real-world finance and DeFi. This cartoon represents Codex as a fair referee, balancing different systems without bias — exactly what strong financial infrastructure should do. #CodexCartoon 🚀 @codexfx"
technicalakash0,2,"Aug 17, 2025 · 2:50 PM UTC",https://x.com/technicalakash0/status/1957092560238772628,https://nitter.tiekoetter.com/technicalakash0/status/1957092560238772628#m,7,0,0,2,241,9,@technicalakash0
technicalakash0,3,"Feb 22, 2025 · 8:04 PM UTC",https://x.com/technicalakash0/status/1893391468271636809,https://nitter.tiekoetter.com/technicalakash0/status/1893391468271636809#m,1,0,0,4,176,5,unleash the power of IP with @StoryProtocol - turning creativity into liquid assets #IPFi is the future' or 'dive into the world of DeFi with @unleashprotocol - where your IP can earn you more than just recognition @UnleashBenjamin
technicalakash0,4,"Oct 25, 2024 · 2:22 PM UTC",https://x.com/technicalakash0/status/1849818740344619287,https://nitter.tiekoetter.com/technicalakash0/status/1849818740344619287#m,0,1,0,2,23,3,"🚀 Discover Zoth Atlas! 🚀 A powerful platform to manage, track, and optimize your digital assets all in one place. With portfolio tracking, real-time analytics, trading tools, 🔹 Secure & Transparent 🔹 Cross-chain Support 🔹 Earn with Staking & Rewards #ZothAtlas #Crypto"
technicalakash0,5,"Aug 1, 2024 · 1:49 PM UTC",https://x.com/technicalakash0/status/1819007528438820885,https://nitter.tiekoetter.com/technicalakash0/status/1819007528438820885#m,0,0,0,2,18,2,🚀 Exciting news! The #Cysic testnet is officially live! Dive into the next generation of decentralized solutions and help us shape the future. Get started now and join our vibrant community! #blockchain #crypto #testnet #innovation
technicalakash0,6,"Feb 26, 2024 · 9:21 PM UTC",https://x.com/technicalakash0/status/1762226324792381667,https://nitter.tiekoetter.com/technicalakash0/status/1762226324792381667#m,1,0,0,0,51,1,"📷 Dop Galxe Week 4 Task 📷 invidious.tiekoetter.com/PJ_kb4BBu0g 📷 Dop Main Task Join Now 📷 doptest.dop.org?id=VlKvtdt 📷 📷 Quiz 1: B, B, C, A, C, C, D, C, B, C, B, C, B, A, A 📷 Quiz 2: C, B, D, B, B, A, C, D galxe.com/DOP/campaign/GCnhV…"
technicalakash0,7,"Feb 8, 2024 · 9:02 PM UTC",https://x.com/technicalakash0/status/1755698732367327446,https://nitter.tiekoetter.com/technicalakash0/status/1755698732367327446#m,0,0,0,1,14,1,Nice project
technicalakash0,8,"Sep 14, 2023 · 12:47 PM UTC",https://x.com/technicalakash0/status/1702303114139746800,https://nitter.tiekoetter.com/technicalakash0/status/1702303114139746800#m,0,0,0,1,3,1,i like tabi
technicalakash0,9,"Jul 22, 2023 · 4:36 AM UTC",https://x.com/technicalakash0/status/1682610648231071744,https://nitter.tiekoetter.com/technicalakash0/status/1682610648231071744#m,0,0,0,2,32,2,I like tabi nft #TabiNFT @Tabi_NFT
technicalakash0,10,"Jun 22, 2023 · 9:32 PM UTC",https://x.com/technicalakash0/status/1671994578415792128,https://nitter.tiekoetter.com/technicalakash0/status/1671994578415792128#m,5,0,0,0,91,5,"I just wrote a story for @DegenReborn I made nice profits during IDO season, as CEX were going bankrupt, I decided to move majority of my funds to metamask. I slipt my funds in 6 wallets, but one day one of my wallet got compromised&I lost 5 figure #DegenPower"
thetanaklit,1,"Oct 6, 2025 · 4:58 AM UTC",https://x.com/thetanaklit/status/1975063150237196670,https://nitter.tiekoetter.com/thetanaklit/status/1975063150237196670#m,1,0,0,2,566,3,ไม่พูดเยอะปวดตานับเลข 😎
thetanaklit,2,"Jan 20, 2025 · 1:12 PM UTC",https://x.com/thetanaklit/status/1881329039471997246,https://nitter.tiekoetter.com/thetanaklit/status/1881329039471997246#m,0,0,0,3,17,3,henlo 🐼⛓️ #HenloTikTok
thetanaklit,3,"Jan 11, 2024 · 5:51 PM UTC",https://x.com/thetanaklit/status/1745503724834054455,https://nitter.tiekoetter.com/thetanaklit/status/1745503724834054455#m,0,0,0,1,17,1,LFG!
thetanaklit,4,"Jan 4, 2024 · 8:39 AM UTC",https://x.com/thetanaklit/status/1742828127448121692,https://nitter.tiekoetter.com/thetanaklit/status/1742828127448121692#m,1,0,0,1,11,2,Cool!
thetanaklit,5,"Dec 6, 2023 · 5:30 PM UTC",https://x.com/thetanaklit/status/1732452589642674669,https://nitter.tiekoetter.com/thetanaklit/status/1732452589642674669#m,0,0,0,2,3,2,Run away !! Wizards!
thetanaklit,6,"Dec 1, 2023 · 1:45 PM UTC",https://x.com/thetanaklit/status/1730583802026869116,https://nitter.tiekoetter.com/thetanaklit/status/1730583802026869116#m,0,0,0,0,5,0,$grape
thetanaklit,7,"Nov 27, 2023 · 10:10 PM UTC",https://x.com/thetanaklit/status/1729261417621299645,https://nitter.tiekoetter.com/thetanaklit/status/1729261417621299645#m,0,0,0,0,21,0,Lfg.
thetanaklit,8,"Jun 14, 2023 · 8:10 AM UTC",https://x.com/thetanaklit/status/1668893742894579714,https://nitter.tiekoetter.com/thetanaklit/status/1668893742894579714#m,0,0,0,1,9,1,"@Bellygom_nft Cool ! It's awesome, I can't wait for it. join us!"
thetanaklit,9,"Jun 3, 2023 · 6:06 AM UTC",https://x.com/thetanaklit/status/1664876222197690368,https://nitter.tiekoetter.com/thetanaklit/status/1664876222197690368#m,0,0,0,2,12,2,#TabiVoyagers
thetanaklit,10,"Jun 1, 2023 · 2:13 AM UTC",https://x.com/thetanaklit/status/1664092892724621314,https://nitter.tiekoetter.com/thetanaklit/status/1664092892724621314#m,0,0,0,3,7,3,Tabi is the future 🗺️ ㊗️㊗️㊗️
ToyaJennif7889,1,"Apr 28, 2026 · 9:57 AM UTC",https://x.com/ToyaJennif7889/status/2049065492263186931,https://nitter.tiekoetter.com/ToyaJennif7889/status/2049065492263186931#m,1,0,0,2,37,3,we call it a stable coin with a bit of volatility
ToyaJennif7889,2,"Mar 10, 2026 · 4:00 PM UTC",https://x.com/ToyaJennif7889/status/2031399822759178659,https://nitter.tiekoetter.com/ToyaJennif7889/status/2031399822759178659#m,1,0,0,2,488,3,ugh that art is actually so clean
ToyaJennif7889,3,"Mar 10, 2026 · 2:25 PM UTC",https://x.com/ToyaJennif7889/status/2031375816714760424,https://nitter.tiekoetter.com/ToyaJennif7889/status/2031375816714760424#m,0,0,0,4,930,4,yeah gotta keep some cards close to the chest
ToyaJennif7889,4,"Mar 10, 2026 · 2:17 PM UTC",https://x.com/ToyaJennif7889/status/2031373976682041832,https://nitter.tiekoetter.com/ToyaJennif7889/status/2031373976682041832#m,0,0,0,2,83,2,Sailor Moon vibes just hit different honestly
ToyaJennif7889,5,"Mar 10, 2026 · 1:39 PM UTC",https://x.com/ToyaJennif7889/status/2031364306194018579,https://nitter.tiekoetter.com/ToyaJennif7889/status/2031364306194018579#m,1,0,0,5,114,6,man that price is clean but feels kinda surreal
ToyaJennif7889,6,"Feb 18, 2026 · 11:20 AM UTC",https://x.com/ToyaJennif7889/status/2024081688125751375,https://nitter.tiekoetter.com/ToyaJennif7889/status/2024081688125751375#m,0,0,0,2,8,2,ugh that first look never gets old does it
ToyaJennif7889,7,"Jan 19, 2026 · 4:52 AM UTC",https://x.com/ToyaJennif7889/status/2013112209585438928,https://nitter.tiekoetter.com/ToyaJennif7889/status/2013112209585438928#m,0,0,0,2,278,2,Congrats!
ToyaJennif7889,8,"Dec 30, 2025 · 7:20 AM UTC",https://x.com/ToyaJennif7889/status/2005901725643989230,https://nitter.tiekoetter.com/ToyaJennif7889/status/2005901725643989230#m,1,0,0,2,102,3,I would have to open it due to my brain needing to know what was in the pack lol.
tsm_mee,1,"May 19, 2026 · 8:28 AM UTC",https://x.com/tsm_mee/status/2056653119204073524,https://nitter.tiekoetter.com/tsm_mee/status/2056653119204073524#m,0,0,0,5,315,5,วันนี้อยู่งานนี้ Road to SENSUS: BKK Edition กำลังจะเกิดขึ้นที่กรุงเทพฯ ในช่วง SEA Blockchain Week 🇹🇭
tsm_mee,2,"May 16, 2026 · 8:20 AM UTC",https://x.com/tsm_mee/status/2055564133937160369,https://nitter.tiekoetter.com/tsm_mee/status/2055564133937160369#m,0,0,0,4,88,4,วันนี้อยู่นี่ครับ งาน Bitcoin Addict Thailand Meetup 9 #BitcoinAddictMeetup9 #BitcoinAddict #TheMarketEndgame
tsm_mee,3,"May 13, 2026 · 4:14 AM UTC",https://x.com/tsm_mee/status/2054414947489341750,https://nitter.tiekoetter.com/tsm_mee/status/2054414947489341750#m,0,0,0,2,49,2,ฝนตกแต่เช้า ตกๆ หยุดๆ จะมีแดดให้ชาร์จแบตใช้ไฟไหมนิวันนี้ พลังงานสะอาด แต่ไม่สะดวก ลุ้นฟ้า ฝน
tsm_mee,4,"May 11, 2026 · 4:20 PM UTC",https://x.com/tsm_mee/status/2053872835903521102,https://nitter.tiekoetter.com/tsm_mee/status/2053872835903521102#m,1,0,0,3,97,4,ครบๆ เครื่องมือดีถ้าใช้ไม่เป็นก็แค่ท่อนไม้ มาลองกันมีไกด์ดีก็ถึงเป้าหมายไว ลุยกัน
tsm_mee,5,"May 10, 2026 · 2:49 PM UTC",https://x.com/tsm_mee/status/2053487685109686662,https://nitter.tiekoetter.com/tsm_mee/status/2053487685109686662#m,1,0,0,2,73,3,เริ่มช้า GM ง่วงแล้ว GN ครับ
tsm_mee,6,"May 9, 2026 · 8:37 AM UTC",https://x.com/tsm_mee/status/2053031694446514518,https://nitter.tiekoetter.com/tsm_mee/status/2053031694446514518#m,1,1,0,7,184,9,วันนี้อยู่นี่ งาน 𝗚𝗼-𝗧𝗼-𝗠𝗮𝗿𝗸𝗲𝘁 𝗶𝗻 𝗪𝗲𝗯𝟯 𝗯𝘆 𝗧𝗲𝗮𝗺𝟭 𝘅 𝗧𝗛 𝗕𝗨𝗜𝗗𝗟 อิ่มทั้งท้องและสมอง
tsm_mee,7,"May 6, 2026 · 3:31 AM UTC",https://x.com/tsm_mee/status/2051867411545206864,https://nitter.tiekoetter.com/tsm_mee/status/2051867411545206864#m,2,0,0,3,73,5,มีแดดก็ชาร์จ ไว้ใช้ลดค่าไฟ แดดร้อนกายแต่เย็นเป๋า ทั้งใช้ขี่ทั้งใช้ไฟบ้าน พลังงานสะอาด เริ่มกันได้คนละนิด
tsm_mee,8,"May 5, 2026 · 2:17 PM UTC",https://x.com/tsm_mee/status/2051667592021201052,https://nitter.tiekoetter.com/tsm_mee/status/2051667592021201052#m,1,0,0,2,102,3,ตามๆ รอฟังกัน
tsm_mee,9,"May 5, 2026 · 1:51 PM UTC",https://x.com/tsm_mee/status/2051661180784222413,https://nitter.tiekoetter.com/tsm_mee/status/2051661180784222413#m,1,0,0,1,23,2,ขอบคุณครับ
tsm_mee,10,"May 3, 2026 · 2:56 AM UTC",https://x.com/tsm_mee/status/2050771527629754562,https://nitter.tiekoetter.com/tsm_mee/status/2050771527629754562#m,1,0,0,1,31,2,มาครับ
Turufan888,1,"Nov 11, 2025 · 10:49 AM UTC",https://x.com/Turufan888/status/1988197474717323323,https://nitter.tiekoetter.com/Turufan888/status/1988197474717323323#m,0,0,0,1,214,1,"11月大叔就靠 Coinbase 的 Monad 打新 擼一个小毛了 话说这家交易所的 KYC 真是麻烦 最后大叔用了 渣打银行的对账单 才完成最后的手续 接下来就等 17 号活動开始😀 🌐 项目简介 Monad 是一款全新的一层（Layer 1）区块链，旨在实现突破性的速度，并推动区块链技术的新应用。 💰 估值（FDV） 25 亿 USDC 💎 代币价格 每枚代币：0.025 USDC 📊 代币销售 销售份额：供应量的 7.5% 锁定期：无 🧾 销售详情 总可用额度：1.88 亿 USDC 最低申购金额：100 USDC 最高申购金额：100,000 USDC 🗓️ 时间线 销售公告： 2025 年 11 月 10 日 22:00 销售开始： 2025 年 11 月 17 日 22:00 销售结束： 2025 年 11 月 23 日 10:00 分配时间： 待定 @monad #MONAD"
Turufan888,2,"Oct 29, 2025 · 4:16 AM UTC",https://x.com/Turufan888/status/1983387393253355901,https://nitter.tiekoetter.com/Turufan888/status/1983387393253355901#m,0,0,0,2,174,2,Stable 第二阶段存款下周开启 时间：下周（具体日期待公告） 内容：开放 USDT 存款 建议： 提前准备好 USDT 余额 关注官方公布的存款规则与利率 避免高峰期网络拥堵，提早充值或转账 原文如下 Excited to announce that Phase 2 of the ecosystem-led Pre-Deposit Campaign is launching next week. Here's what to expect: • 24-hour countdown • Fixed total deposit cap • Per-wallet deposit limits • Individual wallet requirements Check back here for more information. 很高兴地宣布，由生态系统主导的预存金活动第二阶段将于下周启动。 以下是预期内容： • 24小时倒数计时 • 固定存款总额上限 • 每个钱包的存款限额 • 个人钱包要求 请稍后访问此页面以获取更多资讯。 @stable #stable @River4fun @RiverdotInc #River4fun $RIVER
Turufan888,3,"Oct 22, 2025 · 10:06 AM UTC",https://x.com/Turufan888/status/1980938895509610638,https://nitter.tiekoetter.com/Turufan888/status/1980938895509610638#m,1,0,0,2,17,3,互关大军
Turufan888,4,"Oct 18, 2025 · 7:27 PM UTC",https://x.com/Turufan888/status/1979630363485024434,https://nitter.tiekoetter.com/Turufan888/status/1979630363485024434#m,2,0,0,3,209,5,除了 MMT 的打新活动即将开启， ① 大叔最近也参与了 Brevis 的 Spark 积分任务！ Brevis 可是连 V 神都转发过的项目呢 👀 这次合作的项目热度相当高🔥@brevis_zk 社区讨论度也很不错，操作流程也不复杂～ #Brevis ② 同时，大叔也在 Echo 预售平台 完成了 KYC， 目标是热门预售项目 @megaeth 🚀 只要完成連結 + KYC，就能获得预售资格✅ 很适合想提前布局、又不想错过潜力新币的朋友～ #Echo #MegaETH ③ 最近 Web3 热门项目接连上线， 你们都在关注哪些打新？ 欢迎留言区一起交流一下吧 👇 @MMTFinance @buidlpad #Brevis #Echo #MegaETH #MMT $MMT
Turufan888,5,"Oct 10, 2025 · 8:21 AM UTC",https://x.com/Turufan888/status/1976563764427375059,https://nitter.tiekoetter.com/Turufan888/status/1976563764427375059#m,0,0,0,2,442,2,0x25EB144Cc3b4A629Ed746b0672fe428688576D27
Turufan888,6,"Sep 27, 2025 · 12:03 PM UTC",https://x.com/Turufan888/status/1971908653042323577,https://nitter.tiekoetter.com/Turufan888/status/1971908653042323577#m,1,0,0,1,36,2,大叔一开始接触币圈 是从币安开始@binancezh @binance 最早交易乙太、比特币到最近的Alpha空投 后来在推特久了，发觉有很多新的撸毛可以研究 所以这算是我自己的学习日志，参加一些项目并分享出来 让我的币圈旅程更加丰富😀
w22py,1,"May 23, 2026 · 3:05 PM UTC",https://x.com/w22py/status/2058202732524425557,https://nitter.tiekoetter.com/w22py/status/2058202732524425557#m,3,0,0,8,61,11,"I watched a movie during the movie night that started at 10 PM. I watched Orphan, and it was really thrilling and entertaining. Thank you, @glenfiddich_18, for showing the movie🎞️ @ritualnet @ritualnet_korea"
w22py,2,"May 12, 2026 · 2:01 PM UTC",https://x.com/w22py/status/2054200334860558612,https://nitter.tiekoetter.com/w22py/status/2054200334860558612#m,2,0,0,10,60,12,Love coffee? Take a break with @ritualfnd @ritualnet_korea
w22py,3,"Dec 20, 2025 · 11:11 AM UTC",https://x.com/w22py/status/2002336050929435055,https://nitter.tiekoetter.com/w22py/status/2002336050929435055#m,0,0,0,2,28,2,주주형 반가웟오
w22py,4,"Dec 18, 2025 · 12:32 PM UTC",https://x.com/w22py/status/2001631598060724307,https://nitter.tiekoetter.com/w22py/status/2001631598060724307#m,6,0,0,14,275,20,Merry-Octomas! 크리스마스를 기념으로 팀명을 '메리옥토마스(Merry-Octomas)'로 정하고 미션에 참여했습니다. 감사하게도 현장에서 많은 분이 함께해주셔서 더욱 뜻깊은 인증샷을 남길 수 있었습니다. 사진에 산타 모자 스티커를 더해 크리스마스의 설렘을 담아보았습니다🎄 이번 미션을 통해 많은 분과 소통할 수 있어 즐거웠습니다. 오픈렛저와 함께 모두 따뜻한 연말 보내시길 바랍니다! @dodori4390 @songsong6059 @legendmascot @82arcadian @yunbbong @glenfiddich_18 @321_neo123 @w22py @girin0505 @MOONSEO_ @plugin1992 @0xnimdal @realfarm0217 @emma_02312 @codename_SAN @0xYejh @fearlesscr7777 @ccrriiy @boheon_123 @nftkira_kr @dappeum @tpelrt @OpenledgerHQ
w22py,5,"Dec 13, 2025 · 5:56 AM UTC",https://x.com/w22py/status/1999720181376123189,https://nitter.tiekoetter.com/w22py/status/1999720181376123189#m,3,0,0,3,123,6,포고 밋업에 다녀왔습니다 사람이 정말 많네요 밋업에 초대해주셔서 감사합니다 포고 화이팅 @jeongjo58799002 @0xdrdr @fogo
w22py,6,"Dec 4, 2025 · 1:01 PM UTC",https://x.com/w22py/status/1996565560923140592,https://nitter.tiekoetter.com/w22py/status/1996565560923140592#m,11,0,0,27,334,38,"Behold this powerful entity emerging from the vortex of chaos, bearing the mark of Ritual. This is the true essence of 'Cursed Siggy'. Darkness has awakened through the fractures of the multiverse, and our Siggy has embraced the chaos to become something greater. This is no mere meme; it is a testament to the power manifested on the Ritual Chain. The portal is open, and we are ready. Have you unleashed your cursed creations upon the world? Show us the darkness that haunts your chain. Join Mini Battle #1 and prove that your Siggy has adapted to this new timeline. Show us your dark side, Ritual Community🌀 @joshsimenhoff @Jez_Cryptoz @mongdiny7 @ritualfnd @ritualnet #ritual"
w22py,7,"Nov 15, 2025 · 4:39 AM UTC",https://x.com/w22py/status/1989553806561218983,https://nitter.tiekoetter.com/w22py/status/1989553806561218983#m,1,0,0,2,21,3,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
w22py,8,"Nov 12, 2025 · 9:22 AM UTC",https://x.com/w22py/status/1988537926846726450,https://nitter.tiekoetter.com/w22py/status/1988537926846726450#m,11,0,0,17,149,28,"왜 Ritual을 써야할까? 요즘 AI를 쓰는 방식은 보통 특정 서버를 믿고 맡기는 일에 가깝습니다. 결과가 맞는지 틀렸는지 증거가 부족해 스크린샷만 남기고 끝나기 쉽습니다. 그래서 중요한 서비스에 적용하기엔 늘 불안이 따릅니다. Ritual은 이 불안을 기록으로 바꿉니다. 프롬프트를 보내면 체인의 규칙을 따라 AI가 일을 하고, 과정과 결과가 영수증처럼 온체인에 남습니다. 나중에 누가 언제 무엇을 했는지 다시 확인할 수 있어 말이 아닌 증거로 신뢰를 쌓을 수 있습니다. 개발자분들은 스마트 컨트랙트에서 간단히 호출하실 수 있습니다. 여러 작업자가 결과를 제시하면 좋은 결과가 선택되어 자동으로 정산됩니다. 키 관리와 결제, 검증이 한 흐름 안에서 해결되어 운영 부담이 줄어듭니다. 이렇게 되면 활용 장면이 넓어집니다. 디파이에서는 온체인 데이터를 요약해 포지션 조정을 돕고, 게임에서는 AI 심사가 공정하게 처리되어 보상이 자동 분배됩니다. 크리에이터분들은 생성물의 해시와 사용 이력을 투명하게 남겨 정당한 로열티를 받으실 수 있습니다. 예약 실행을 걸어두면 온체인 에이전트가 밤낮 없이 일해 작업이 끊기지 않습니다. 정리하면 Ritual은 AI를 믿음의 서비스에서 증명 가능한 인프라로 옮겨 모두가 안심하고 활용할 수 있게 만듭니다. @ritualnet @ritualnet_korea #ritual"
w22py,9,"Nov 10, 2025 · 2:04 AM UTC",https://x.com/w22py/status/1987702912651526203,https://nitter.tiekoetter.com/w22py/status/1987702912651526203#m,11,5,0,22,2368,38,"gritual💚 I’m working with @seu_ul @ccrriiy @wlstn7189 @dappeum to complete the ritual. Today, I took on the A part and succeeded🍏 Next up is @mooooon_art The completion is near🔥 @ritualnet @ritualnet_korea @mongdiny7 @joshsimenhoff @Jez_Cryptoz"
w22py,10,"Nov 10, 2025 · 1:46 AM UTC",https://x.com/w22py/status/1987698359386489024,https://nitter.tiekoetter.com/w22py/status/1987698359386489024#m,0,0,0,1,66,1,#palfollowpal
